code,name,price,gender,summary,color_name,series_list,series_img_list,size_list,media_list,info_long,size_img,image_big,information
167642C,척 70 해피 캠퍼,89000,남성,에너지 넘치는 여름 컬러의 척 70,게임로얄,"['167642C#','167645C']","['https://image.converse.co.kr/cmsstatic/product/167642C_167642C_pdp-option.jpg?browse=','https://image.converse.co.kr/cmsstatic/product/167645C_167645C_pdp-option.jpg?browse=']","['220','230','240','250','260','270','280']","['https://image.converse.co.kr/cmsstatic/product/167642C_167642C_primary.jpg?gallery=','https://image.converse.co.kr/cmsstatic/product/167642C_167642C_2.jpg?browse=','https://image.converse.co.kr/cmsstatic/product/167642C_167642C_3.jpg?browse=','https://image.converse.co.kr/cmsstatic/product/167642C_167642C_4.jpg?browse=','https://image.converse.co.kr/cmsstatic/product/167642C_167642C_5.jpg?browse=','https://image.converse.co.kr/cmsstatic/product/167642C_167642C_6.jpg?browse=']","['당대 최고의 디테일과 프리미엄 소재를 사용해 흠잡을 데 없는 장인정신으로 제작한 척 70은 지금도 컨버스 대표 아이콘으로써 그 명목이 이어져오고 있습니다. 편안하고 기분 좋은 패션을 완성하는 척 70 해피 캠퍼는 활기찬 컬러의 어퍼를 적용해 밝고 행복한 분위기를 자아냅니다.','* 가벼우면서도 견고한 캔버스 소재 어퍼','* 하루종일 편안한 착화감을 제공하는 강화된 쿠셔닝','* 컬러풀한 디자인에 적용된 어퍼 전면의 스마일 패턴']",,http://tcakorea.speedgabia.com/converse/SU20/167642C.jpg,"{'제품소재': '겉감: 면 100%/ 안감: 면 100%/ Outsole: 고무 100%','색상': '게임로얄','치수': '220-280','제조자': '컨버스','제조국': '베트남','취급시 주의사항': '본 제품은 천연 염료를 사용하여 물빠짐이 있으니 연한색 양말의 착용과 장시간 세탁 및 표백성분 세제와 세탁기 사용을 삼가해 주십시오.','품질보증기준': '품질보증기간 내 무상수선 품질 보증 기간 경과 혹은 소비자 과실 유상수선','A/S 책임자와 전화번호': '컨버스 AS 센터(080-987-0182)','제조연월': '상품 라벨에서 확인'}"
167830C,잭퍼셀 아카이브 프린트 스타 앤 스트라이프,79000,남성,별과 스트라이프 패턴으로 완성된 데님 척 70,블랙,['167830C#'],['https://image.converse.co.kr/cmsstatic/product/167830C_167830C_pdp-option.jpg?browse='],"['220','230','240','250','260','270','280']","['https://image.converse.co.kr/cmsstatic/product/167830C_167830C_primary.jpg?gallery=','https://image.converse.co.kr/cmsstatic/product/167830C_167830C_2.jpg?browse=','https://image.converse.co.kr/cmsstatic/product/167830C_167830C_3.jpg?browse=','https://image.converse.co.kr/cmsstatic/product/167830C_167830C_4.jpg?browse=','https://image.converse.co.kr/cmsstatic/product/167830C_167830C_5.jpg?browse=','https://image.converse.co.kr/cmsstatic/product/167830C_167830C_6.jpg?browse=','https://image.converse.co.kr/cmsstatic/product/167830C_167830C_7.jpg?browse=']","['어두운 톤의 데님에 별 무늬와 스트라이프 패턴을 매치해 완성된 프리미엄 척 70 스니커즈와 함께 여름밤의 추억을 만들어보세요.','* 별과 스트라이프 프린트의 패널 디자인이 적용된 데님 소재 어퍼','* 아메리카나 패턴의 삭라이너 그래픽',""* 잭퍼셀 시그니처 '스마일 토' 디테일""]",,http://tcakorea.speedgabia.com/converse/SU20/167830C.jpg,"{'제품소재': '겉감: 면 100%/ 안감: 면 100%/ Outsole: 고무 100%','색상': '블랙','치수': '220-280','제조자': '컨버스','제조국': '중국','취급시 주의사항': '본 제품은 천연 염료를 사용하여 물빠짐이 있으니 연한색 양말의 착용과 장시간 세탁 및 표백성분 세제와 세탁기 사용을 삼가해 주십시오.','품질보증기준': '품질보증기간 내 무상수선 품질 보증 기간 경과 혹은 소비자 과실 유상수선','A/S 책임자와 전화번호': '컨버스 AS 센터(080-987-0182)','제조연월': '상품 라벨에서 확인'}"
167827C,척 70 사이키델릭 훕,89000,남성,대담한 컬러블록 디자인과 인사이드아웃(inside-out) 텅,세리스핑크,"['167827C#','167911C','167910C','167826C']","['https://image.converse.co.kr/cmsstatic/product/167827C_167827C_pdp-option.jpg?browse=','https://image.converse.co.kr/cmsstatic/product/167911C_167911C_pdp-option.jpg?browse=','https://image.converse.co.kr/cmsstatic/product/167910C_167910C_pdp-option.jpg?browse=','https://image.converse.co.kr/cmsstatic/product/167826C_167826C_pdp-option.jpg?browse=']","['220','230','240','250','260','270','280','290']","['https://image.converse.co.kr/cmsstatic/product/167827C_167827C_primary.jpg?gallery=','https://image.converse.co.kr/cmsstatic/product/167827C_167827C_2.jpg?browse=','https://image.converse.co.kr/cmsstatic/product/167827C_167827C_3.jpg?browse=','https://image.converse.co.kr/cmsstatic/product/167827C_167827C_4.jpg?browse=','https://image.converse.co.kr/cmsstatic/product/167827C_167827C_5.jpg?browse=','https://image.converse.co.kr/cmsstatic/product/167827C_167827C_6.jpg?browse=']","['당대 최고의 디테일과 프리미엄 소재를 사용해 흠잡을 데 없는 장인정신으로 제작한 척 70은 지금도 컨버스 대표 아이콘으로써 그 명목이 이어져오고 있습니다. 척 70 사이키델릭 훕은 강화된 쿠셔닝에 대담한 컬러블록 디자인과 인사이드아웃(inside-out) 텅이 적용되어 편안하고 기분 좋은 패션을 완성합니다.','* 가벼우면서도 견고한 캔버스 소재 어퍼','* 하루종일 편안한 착화감을 제공하는 강화된 쿠셔닝','* 컬러풀한 어퍼 디자인','* 텅 라벨이 겉면에 프린트된 인사이드아웃(inside-out) 텅 디자인']",,http://tcakorea.speedgabia.com/converse/SU20/167827C.jpg,"{'제품소재': '겉감: 폴리에스터 100%/ 안감: 면 100%/ Outsole: 고무 100%','색상': '세리스핑크','치수': '220-290','제조자': '컨버스','제조국': '베트남','취급시 주의사항': '본 제품은 천연 염료를 사용하여 물빠짐이 있으니 연한색 양말의 착용과 장시간 세탁 및 표백성분 세제와 세탁기 사용을 삼가해 주십시오.','품질보증기준': '품질보증기간 내 무상수선 품질 보증 기간 경과 혹은 소비자 과실 유상수선','A/S 책임자와 전화번호': '컨버스 AS 센터(080-987-0182)','제조연월': '상품 라벨에서 확인'}"
167826C,척 70 사이키델릭 훕,89000,남성,대담한 컬러블록 디자인과 인사이드아웃(inside-out) 텅,고스트그린,"['167826C#','167911C','167910C','167827C']","['https://image.converse.co.kr/cmsstatic/product/167826C_167826C_pdp-option.jpg?browse=','https://image.converse.co.kr/cmsstatic/product/167911C_167911C_pdp-option.jpg?browse=','https://image.converse.co.kr/cmsstatic/product/167910C_167910C_pdp-option.jpg?browse=','https://image.converse.co.kr/cmsstatic/product/167827C_167827C_pdp-option.jpg?browse=']","['220','230','240','250','260','270','280','290']","['https://image.converse.co.kr/cmsstatic/product/167826C_167826C_primary.jpg?gallery=','https://image.converse.co.kr/cmsstatic/product/167826C_167826C_2.jpg?browse=','https://image.converse.co.kr/cmsstatic/product/167826C_167826C_3.jpg?browse=','https://image.converse.co.kr/cmsstatic/product/167826C_167826C_4.jpg?browse=','https://image.converse.co.kr/cmsstatic/product/167826C_167826C_5.jpg?browse=','https://image.converse.co.kr/cmsstatic/product/167826C_167826C_6.jpg?browse=']","['당대 최고의 디테일과 프리미엄 소재를 사용해 흠잡을 데 없는 장인정신으로 제작한 척 70은 지금도 컨버스 대표 아이콘으로써 그 명목이 이어져오고 있습니다. 척 70 사이키델릭 훕은 강화된 쿠셔닝에 대담한 컬러블록 디자인과 인사이드아웃(inside-out) 텅이 적용되어 편안하고 기분 좋은 패션을 완성합니다.','* 가벼우면서도 견고한 캔버스 소재 어퍼','* 하루종일 편안한 착화감을 제공하는 강화된 쿠셔닝','* 컬러풀한 어퍼 디자인','* 텅 라벨이 겉면에 프린트된 인사이드아웃(inside-out) 텅 디자인']",,http://tcakorea.speedgabia.com/converse/SU20/167826C.jpg,"{'제품소재': '겉감: 폴리에스터 100%/ 안감: 면 100%/ Outsole: 고무 100%','색상': '고스트그린','치수': '220-290','제조자': '컨버스','제조국': '베트남','취급시 주의사항': '본 제품은 천연 염료를 사용하여 물빠짐이 있으니 연한색 양말의 착용과 장시간 세탁 및 표백성분 세제와 세탁기 사용을 삼가해 주십시오.','품질보증기준': '품질보증기간 내 무상수선 품질 보증 기간 경과 혹은 소비자 과실 유상수선','A/S 책임자와 전화번호': '컨버스 AS 센터(080-987-0182)','제조연월': '상품 라벨에서 확인'}"
167702C,척 70 시즈널 캔버스,89000,남성,빈티지 컬러 캔버스 어퍼에 더해진 레트로 무드,말라카이트,"['167702C#','167700C','167703C','167701C','167862C']","['https://image.converse.co.kr/cmsstatic/product/167702C_167702C_pdp-option.jpg?browse=','https://image.converse.co.kr/cmsstatic/product/167700C_167700C_pdp-option.jpg?browse=','https://image.converse.co.kr/cmsstatic/product/167703C_167703C_pdp-option.jpg?browse=','https://image.converse.co.kr/cmsstatic/product/167701C_167701C_pdp-option.jpg?browse=','https://image.converse.co.kr/cmsstatic/product/167862C_167862C_pdp-option.jpg?browse=']","['220','230','240','250','260','270','280','290']","['https://image.converse.co.kr/cmsstatic/product/167702C_167702C_primary.jpg?gallery=','https://image.converse.co.kr/cmsstatic/product/167702C_167702C_2.jpg?browse=','https://image.converse.co.kr/cmsstatic/product/167702C_167702C_3.jpg?browse=','https://image.converse.co.kr/cmsstatic/product/167702C_167702C_4.jpg?browse=','https://image.converse.co.kr/cmsstatic/product/167702C_167702C_5.jpg?browse=','https://image.converse.co.kr/cmsstatic/product/167702C_167702C_6.jpg?browse=']","['당대 최고의 디테일과 프리미엄 소재를 사용해 흠잡을 데 없는 장인정신으로 제작한 척 70은 지금도 컨버스 대표 아이콘으로써 그 명목이 이어져오고 있습니다. 편안하고 기분 좋은 패션을 완성하는 척 70은 패션 위크 런웨이와 도시 거리에서 자신의 스타일을 표현하고자 하는 사람들을 위한 아이템입니다. 트렌디한 색상의 척 70 시즈널 캔버스 컬렉션과 함께 올드스쿨룩을 연출하세요.','* 빈티지 캔버스 소재로 만든 다양한 컬러웨이의 어퍼','* 편안한 착화감의 오솔라이트 인솔','* 아카이브 앵클 패치와 프리미엄 빈티지 힐 패치']",,http://tcakorea.speedgabia.com/converse/SU20/167702C.jpg,"{'제품소재': '겉감: 면 100%/ 안감: 면 100%/ Outsole: 고무 100%','색상': '말라카이트','치수': '220-290','제조자': '컨버스','제조국': '베트남','취급시 주의사항': '본 제품은 천연 염료를 사용하여 물빠짐이 있으니 연한색 양말의 착용과 장시간 세탁 및 표백성분 세제와 세탁기 사용을 삼가해 주십시오.','품질보증기준': '품질보증기간 내 무상수선 품질 보증 기간 경과 혹은 소비자 과실 유상수선','A/S 책임자와 전화번호': '컨버스 AS 센터(080-987-0182)','제조연월': '상품 라벨에서 확인'}"
167910C,척 70 사이키델릭 훕,95000,남성,대담한 컬러블록 디자인과 인사이드아웃(inside-out) 텅,말라카이트,"['167910C#','167911C','167826C','167827C']","['https://image.converse.co.kr/cmsstatic/product/167910C_167910C_pdp-option.jpg?browse=','https://image.converse.co.kr/cmsstatic/product/167911C_167911C_pdp-option.jpg?browse=','https://image.converse.co.kr/cmsstatic/product/167826C_167826C_pdp-option.jpg?browse=','https://image.converse.co.kr/cmsstatic/product/167827C_167827C_pdp-option.jpg?browse=']","['230','240','250','260','270','280']","['https://image.converse.co.kr/cmsstatic/product/167910C_167910C_primary.jpg?gallery=','https://image.converse.co.kr/cmsstatic/product/167910C_167910C_2.jpg?browse=','https://image.converse.co.kr/cmsstatic/product/167910C_167910C_3.jpg?browse=','https://image.converse.co.kr/cmsstatic/product/167910C_167910C_4.jpg?browse=','https://image.converse.co.kr/cmsstatic/product/167910C_167910C_5.jpg?browse=','https://image.converse.co.kr/cmsstatic/product/167910C_167910C_6.jpg?browse=']","['당대 최고의 디테일과 프리미엄 소재를 사용해 흠잡을 데 없는 장인정신으로 제작한 척 70은 지금도 컨버스 대표 아이콘으로써 그 명목이 이어져오고 있습니다. 척 70 사이키델릭 훕은 강화된 쿠셔닝에 대담한 컬러블록 디자인과 인사이드아웃(inside-out) 텅이 적용되어 편안하고 기분 좋은 패션을 완성합니다.','* 가벼우면서도 견고한 캔버스 소재 어퍼','* 하루종일 편안한 착화감을 제공하는 강화된 쿠셔닝','* 컬러풀한 어퍼 디자인','* 텅 라벨이 겉면에 프린트된 인사이드아웃(inside-out) 텅 디자인']",,http://tcakorea.speedgabia.com/converse/SU20/167910C.jpg,"{'제품소재': '겉감: 폴리에스터 83%,면 17%/ 안감: 면 100%/ Outsole: 고무 100%','색상': '말라카이트','치수': '230-280','제조자': '컨버스','제조국': '중국','취급시 주의사항': '본 제품은 천연 염료를 사용하여 물빠짐이 있으니 연한색 양말의 착용과 장시간 세탁 및 표백성분 세제와 세탁기 사용을 삼가해 주십시오.','품질보증기준': '품질보증기간 내 무상수선 품질 보증 기간 경과 혹은 소비자 과실 유상수선','A/S 책임자와 전화번호': '컨버스 AS 센터(080-987-0182)','제조연월': '상품 라벨에서 확인'}"
167911C,척 70 사이키델릭 훕,95000,남성,대담한 컬러블록 디자인과 인사이드아웃(inside-out) 텅,블랙,"['167911C#','167910C','167826C','167827C']","['https://image.converse.co.kr/cmsstatic/product/167911C_167911C_pdp-option.jpg?browse=','https://image.converse.co.kr/cmsstatic/product/167910C_167910C_pdp-option.jpg?browse=','https://image.converse.co.kr/cmsstatic/product/167826C_167826C_pdp-option.jpg?browse=','https://image.converse.co.kr/cmsstatic/product/167827C_167827C_pdp-option.jpg?browse=']","['230','240','250','260','270','280']","['https://image.converse.co.kr/cmsstatic/product/167911C_167911C_primary.jpg?gallery=','https://image.converse.co.kr/cmsstatic/product/167911C_167911C_2.jpg?browse=','https://image.converse.co.kr/cmsstatic/product/167911C_167911C_3.jpg?browse=','https://image.converse.co.kr/cmsstatic/product/167911C_167911C_4.jpg?browse=','https://image.converse.co.kr/cmsstatic/product/167911C_167911C_5.jpg?browse=','https://image.converse.co.kr/cmsstatic/product/167911C_167911C_6.jpg?browse=','https://image.converse.co.kr/cmsstatic/product/167911C_167911C_7.jpg?browse=']","['당대 최고의 디테일과 프리미엄 소재를 사용해 흠잡을 데 없는 장인정신으로 제작한 척 70은 지금도 컨버스 대표 아이콘으로써 그 명목이 이어져오고 있습니다. 척 70 사이키델릭 훕은 강화된 쿠셔닝에 대담한 컬러블록 디자인과 인사이드아웃(inside-out) 텅이 적용되어 편안하고 기분 좋은 패션을 완성합니다.','* 가벼우면서도 견고한 캔버스 소재 어퍼','* 하루종일 편안한 착화감을 제공하는 강화된 쿠셔닝','* 컬러풀한 어퍼 디자인','* 텅 라벨이 겉면에 프린트된 인사이드아웃(inside-out) 텅 디자인']",,http://tcakorea.speedgabia.com/converse/SU20/167911C.jpg,"{'제품소재': '겉감: 폴리에스터 83%,면 17%/ 안감: 면 100%/ Outsole: 고무 100%','색상': '블랙','치수': '230-280','제조자': '컨버스','제조국': '중국','취급시 주의사항': '본 제품은 천연 염료를 사용하여 물빠짐이 있으니 연한색 양말의 착용과 장시간 세탁 및 표백성분 세제와 세탁기 사용을 삼가해 주십시오.','품질보증기준': '품질보증기간 내 무상수선 품질 보증 기간 경과 혹은 소비자 과실 유상수선','A/S 책임자와 전화번호': '컨버스 AS 센터(080-987-0182)','제조연월': '상품 라벨에서 확인'}"
167915C,척 70 언리쉬 피스,89000,남성,대담하게 프린트된 평화의 상징,블랙,"['167915C#','167912C']","['https://image.converse.co.kr/cmsstatic/product/167915C_167915C_pdp-option.jpg?browse=','https://image.converse.co.kr/cmsstatic/product/167912C_167912C_pdp-option.jpg?browse=']","['230','240','250','260','270','280']","['https://image.converse.co.kr/cmsstatic/product/167915C_167915C_primary.jpg?gallery=','https://image.converse.co.kr/cmsstatic/product/167915C_167915C_2.jpg?browse=','https://image.converse.co.kr/cmsstatic/product/167915C_167915C_3.jpg?browse=','https://image.converse.co.kr/cmsstatic/product/167915C_167915C_4.jpg?browse=','https://image.converse.co.kr/cmsstatic/product/167915C_167915C_5.jpg?browse=','https://image.converse.co.kr/cmsstatic/product/167915C_167915C_6.jpg?browse=']","['당대 최고의 디테일과 프리미엄 소재를 사용해 흠잡을 데 없는 장인정신으로 제작한 척 70은 지금도 컨버스 대표 아이콘으로써 그 명목이 이어져오고 있습니다. 편안하고 기분 좋은 패션을 완성하는 척 70은 패션 위크 런웨이와 도시 거리에서 자신의 스타일을 표현하고자 하는 사람들을 위한 아이템입니다. 전면의 어퍼에 피스마크 프린팅을 더해 평화의 상징을 스니커즈에 담았습니다.','* 가벼우면서도 견고한 프리미엄 코튼 소재 어퍼','* 하루종일 편안한 착화감을 제공하는 강화된 쿠셔닝','* 전면의 피스마크 프린트와 컬러 팝 슈 레이스']",,http://tcakorea.speedgabia.com/converse/SU20/167915C.jpg,"{'제품소재': '겉감: 면 100%/ 안감: 면 100%/ Outsole: 고무 100%','색상': '블랙','치수': '230-280','제조자': '컨버스','제조국': '중국','취급시 주의사항': '본 제품은 천연 염료를 사용하여 물빠짐이 있으니 연한색 양말의 착용과 장시간 세탁 및 표백성분 세제와 세탁기 사용을 삼가해 주십시오.','품질보증기준': '품질보증기간 내 무상수선 품질 보증 기간 경과 혹은 소비자 과실 유상수선','A/S 책임자와 전화번호': '컨버스 AS 센터(080-987-0182)','제조연월': '상품 라벨에서 확인'}"
167912C,척 70 언리쉬 피스,95000,남성,대담하게 프린트된 평화의 상징,에그렛,"['167912C#','167915C']","['https://image.converse.co.kr/cmsstatic/product/167912C_167912C_pdp-option.jpg?browse=','https://image.converse.co.kr/cmsstatic/product/167915C_167915C_pdp-option.jpg?browse=']","['220','230','240','250','260','270','280','290']","['https://image.converse.co.kr/cmsstatic/product/167912C_167912C_primary.jpg?gallery=','https://image.converse.co.kr/cmsstatic/product/167912C_167912C_2.jpg?browse=','https://image.converse.co.kr/cmsstatic/product/167912C_167912C_3.jpg?browse=','https://image.converse.co.kr/cmsstatic/product/167912C_167912C_4.jpg?browse=','https://image.converse.co.kr/cmsstatic/product/167912C_167912C_5.jpg?browse=','https://image.converse.co.kr/cmsstatic/product/167912C_167912C_6.jpg?browse=']","['당대 최고의 디테일과 프리미엄 소재를 사용해 흠잡을 데 없는 장인정신으로 제작한 척 70은 지금도 컨버스 대표 아이콘으로써 그 명목이 이어져오고 있습니다. 편안하고 기분 좋은 패션을 완성하는 척 70은 패션 위크 런웨이와 도시 거리에서 자신의 스타일을 표현하고자 하는 사람들을 위한 아이템입니다. 전면의 어퍼에 피스마크 프린팅을 더해 평화의 상징을 스니커즈에 담았습니다.','* 가벼우면서도 견고한 프리미엄 코튼 소재 어퍼','* 하루종일 편안한 착화감을 제공하는 강화된 쿠셔닝','* 전면의 피스마크 프린트와 컬러 팝 슈 레이스']",,http://tcakorea.speedgabia.com/converse/SU20/167912C.jpg,"{'제품소재': '겉감: 면 100%/ 안감: 면 100%/ Outsole: 고무 100%','색상': '에그렛','치수': '220-290','제조자': '컨버스','제조국': '중국','취급시 주의사항': '본 제품은 천연 염료를 사용하여 물빠짐이 있으니 연한색 양말의 착용과 장시간 세탁 및 표백성분 세제와 세탁기 사용을 삼가해 주십시오.','품질보증기준': '품질보증기간 내 무상수선 품질 보증 기간 경과 혹은 소비자 과실 유상수선','A/S 책임자와 전화번호': '컨버스 AS 센터(080-987-0182)','제조연월': '상품 라벨에서 확인'}"
167708C,척 70 아카이브 프린트 스타 앤 스트라이프,95000,남성,별과 스트라이프 패턴으로 완성된 데님 척 70,블랙,"['167708C#','167709C']","['https://image.converse.co.kr/cmsstatic/product/167708C_167708C_pdp-option.jpg?browse=','https://image.converse.co.kr/cmsstatic/product/167709C_167709C_pdp-option.jpg?browse=']","['220','230','240','250','260','270','280','290']","['https://image.converse.co.kr/cmsstatic/product/167708C_167708C_primary.jpg?gallery=','https://image.converse.co.kr/cmsstatic/product/167708C_167708C_2.jpg?browse=','https://image.converse.co.kr/cmsstatic/product/167708C_167708C_3.jpg?browse=','https://image.converse.co.kr/cmsstatic/product/167708C_167708C_4.jpg?browse=','https://image.converse.co.kr/cmsstatic/product/167708C_167708C_5.jpg?browse=','https://image.converse.co.kr/cmsstatic/product/167708C_167708C_6.jpg?browse=','https://image.converse.co.kr/cmsstatic/product/167708C_167708C_7.jpg?browse=']","['어두운 톤의 데님에 별 무늬와 스트라이프 패턴을 매치해 완성된 프리미엄 척 70 스니커즈와 함께 여름밤의 추억을 만들어보세요.','* 별과 스트라이프 프린트의 패널 디자인이 적용된 데님 소재 어퍼','* 아메리카나 패턴의 삭라이너 그래픽','* 스탠다드 우븐 텅 라벨']",,http://tcakorea.speedgabia.com/converse/SU20/167708C.jpg,"{'제품소재': '겉감: 면 100%/ 안감: 면 100%/ Outsole: 고무 100%','색상': '블랙','치수': '220-290','제조자': '컨버스','제조국': '중국','취급시 주의사항': '본 제품은 천연 염료를 사용하여 물빠짐이 있으니 연한색 양말의 착용과 장시간 세탁 및 표백성분 세제와 세탁기 사용을 삼가해 주십시오.','품질보증기준': '품질보증기간 내 무상수선 품질 보증 기간 경과 혹은 소비자 과실 유상수선','A/S 책임자와 전화번호': '컨버스 AS 센터(080-987-0182)','제조연월': '상품 라벨에서 확인'}"
167709C,척 70 아카이브 프린트 스타 앤 스트라이프,99000,남성,별과 스트라이프 패턴으로 완성된 데님 척 70,블랙,"['167709C#','167708C']","['https://image.converse.co.kr/cmsstatic/product/167709C_167709C_pdp-option.jpg?browse=','https://image.converse.co.kr/cmsstatic/product/167708C_167708C_pdp-option.jpg?browse=']","['220','230','240','250','260','270','280','290']","['https://image.converse.co.kr/cmsstatic/product/167709C_167709C_primary.jpg?gallery=','https://image.converse.co.kr/cmsstatic/product/167709C_167709C_2.jpg?browse=','https://image.converse.co.kr/cmsstatic/product/167709C_167709C_3.jpg?browse=','https://image.converse.co.kr/cmsstatic/product/167709C_167709C_4.jpg?browse=','https://image.converse.co.kr/cmsstatic/product/167709C_167709C_5.jpg?browse=','https://image.converse.co.kr/cmsstatic/product/167709C_167709C_6.jpg?browse=']","['어두운 톤의 데님에 별 무늬와 스트라이프 패턴을 매치해 완성된 프리미엄 척 70 스니커즈와 함께 여름밤의 추억을 만들어보세요.','* 별과 스트라이프 프린트의 패널 디자인이 적용된 데님 소재 어퍼','* 아메리카나 패턴의 삭라이너 그래픽','* 아이코닉 척테일러 앵클 패치']",,http://tcakorea.speedgabia.com/converse/SU20/167709C.jpg,"{'제품소재': '겉감: 면 100%/ 안감: 면 100%/ Outsole: 고무 100%','색상': '블랙','치수': '220-290','제조자': '컨버스','제조국': '베트남','취급시 주의사항': '본 제품은 천연 염료를 사용하여 물빠짐이 있으니 연한색 양말의 착용과 장시간 세탁 및 표백성분 세제와 세탁기 사용을 삼가해 주십시오.','품질보증기준': '품질보증기간 내 무상수선 품질 보증 기간 경과 혹은 소비자 과실 유상수선','A/S 책임자와 전화번호': '컨버스 AS 센터(080-987-0182)','제조연월': '상품 라벨에서 확인'}"
